entityRef,entityRefName,entityID
http://www.reactome.org/biopax/95/48887#ProteinReference3012,HM1,Q16560
http://www.reactome.org/biopax/95/48887#ProteinReference3012,U1SNRNPBP,Q16560
http://www.reactome.org/biopax/95/48887#ProteinReference3012,SNRNP35,Q16560
http://www.reactome.org/biopax/95/48887#ProteinReference8876,Opdivo&reg;,7335
http://www.reactome.org/biopax/95/48887#ProteinReference8876,BMS-936558,7335
http://www.reactome.org/biopax/95/48887#ProteinReference8876,MDX-1106,7335
http://www.reactome.org/biopax/95/48887#ProteinReference8876,ONO-4538,7335
http://www.reactome.org/biopax/95/48887#ProteinReference8876,nivolumab,7335
http://www.reactome.org/biopax/95/48887#ProteinReference8876,nivolumab [Guide to Pharmacology:7335],7335
http://www.reactome.org/biopax/95/48887#ProteinReference10974,EPHB6,O15197
http://www.reactome.org/biopax/95/48887#ProteinReference10974,UniProt:O15197 EPHB6,O15197
http://www.reactome.org/biopax/95/48887#ProteinReference2132,UniProt:P32320 CDA,P32320
http://www.reactome.org/biopax/95/48887#ProteinReference2132,CDD,P32320
http://www.reactome.org/biopax/95/48887#ProteinReference2132,CDA,P32320
http://www.reactome.org/biopax/95/48887#ProteinReference4034,UniProt:Q5BIV9 SPRN,Q5BIV9
http://www.reactome.org/biopax/95/48887#ProteinReference4034,SPRN,Q5BIV9
http://www.reactome.org/biopax/95/48887#ProteinReference4034,SHO,Q5BIV9
http://www.reactome.org/biopax/95/48887#ProteinReference7472,AKAP13,Q12802
http://www.reactome.org/biopax/95/48887#ProteinReference7472,BRX,Q12802
http://www.reactome.org/biopax/95/48887#ProteinReference7472,LBC,Q12802
http://www.reactome.org/biopax/95/48887#ProteinReference7472,HT31,Q12802
http://www.reactome.org/biopax/95/48887#ProteinReference7472,UniProt:Q12802 AKAP13,Q12802
http://www.reactome.org/biopax/95/48887#ProteinReference2544,OTC,P00480
http://www.reactome.org/biopax/95/48887#ProteinReference2544,UniProt:P00480 OTC,P00480
http://www.reactome.org/biopax/95/48887#ProteinReference10758,BBIP10,A8MTZ0
http://www.reactome.org/biopax/95/48887#ProteinReference10758,UniProt:A8MTZ0 BBIP1,A8MTZ0
http://www.reactome.org/biopax/95/48887#ProteinReference10758,NCRNA00081,A8MTZ0
http://www.reactome.org/biopax/95/48887#ProteinReference10758,BBIP1,A8MTZ0
http://www.reactome.org/biopax/95/48887#ProteinReference3950,UniProt:Q6NYC1 JMJD6,Q6NYC1
http://www.reactome.org/biopax/95/48887#ProteinReference3950,KIAA0585,Q6NYC1
http://www.reactome.org/biopax/95/48887#ProteinReference3950,PSR,Q6NYC1
http://www.reactome.org/biopax/95/48887#ProteinReference3950,JMJD6,Q6NYC1
http://www.reactome.org/biopax/95/48887#ProteinReference3950,PTDSR,Q6NYC1
http://www.reactome.org/biopax/95/48887#ProteinReference1713,POMC,P01189
http://www.reactome.org/biopax/95/48887#ProteinReference1713,UniProt:P01189 POMC,P01189
http://www.reactome.org/biopax/95/48887#ProteinReference7343,WNT16,Q9UBV4
http://www.reactome.org/biopax/95/48887#ProteinReference7343,UniProt:Q9UBV4 WNT16,Q9UBV4
http://www.reactome.org/biopax/95/48887#ProteinReference11745,OR2B3,O76000
http://www.reactome.org/biopax/95/48887#ProteinReference11745,OR2B3P,O76000
http://www.reactome.org/biopax/95/48887#ProteinReference11745,UniProt:O76000 OR2B3,O76000
http://www.reactome.org/biopax/95/48887#ProteinReference8961,UniProt:O15553 MEFV,O15553
http://www.reactome.org/biopax/95/48887#ProteinReference8961,MEFV,O15553
http://www.reactome.org/biopax/95/48887#ProteinReference8961,MEF,O15553
http://www.reactome.org/biopax/95/48887#ProteinReference8961,TRIM20,O15553
http://www.reactome.org/biopax/95/48887#ProteinReference6475,ARF6,P62330
http://www.reactome.org/biopax/95/48887#ProteinReference6475,UniProt:P62330 ARF6,P62330
http://www.reactome.org/biopax/95/48887#ProteinReference2043,ATP5F1D,P30049
http://www.reactome.org/biopax/95/48887#ProteinReference2043,UniProt:P30049 ATP5F1D,P30049
http://www.reactome.org/biopax/95/48887#ProteinReference2043,ATP5D,P30049
http://www.reactome.org/biopax/95/48887#ProteinReference4697,UniProt:Q92831 KAT2B,Q92831
http://www.reactome.org/biopax/95/48887#ProteinReference4697,PCAF,Q92831
http://www.reactome.org/biopax/95/48887#ProteinReference4697,KAT2B,Q92831
http://www.reactome.org/biopax/95/48887#ProteinReference332,UniProt:P05090 APOD,P05090
http://www.reactome.org/biopax/95/48887#ProteinReference332,APOD,P05090
http://www.reactome.org/biopax/95/48887#ProteinReference5434,AGO4,Q9HCK5
http://www.reactome.org/biopax/95/48887#ProteinReference5434,UniProt:Q9HCK5 AGO4,Q9HCK5
http://www.reactome.org/biopax/95/48887#ProteinReference5434,EIF2C4,Q9HCK5
http://www.reactome.org/biopax/95/48887#ProteinReference5434,KIAA1567,Q9HCK5
http://www.reactome.org/biopax/95/48887#ProteinReference1621,ASAH1,Q13510
http://www.reactome.org/biopax/95/48887#ProteinReference1621,HSD33,Q13510
http://www.reactome.org/biopax/95/48887#ProteinReference1621,UniProt:Q13510 ASAH1,Q13510
http://www.reactome.org/biopax/95/48887#ProteinReference1621,HSD-33,Q13510
http://www.reactome.org/biopax/95/48887#ProteinReference1621,ASAH,Q13510
http://www.reactome.org/biopax/95/48887#ProteinReference3640,ICAM2,P13598
http://www.reactome.org/biopax/95/48887#ProteinReference3640,UniProt:P13598 ICAM2,P13598
http://www.reactome.org/biopax/95/48887#ProteinReference727,EPM2A,O95278
http://www.reactome.org/biopax/95/48887#ProteinReference727,UniProt:O95278 EPM2A,O95278
http://www.reactome.org/biopax/95/48887#ProteinReference8380,UniProt:P9WNK7 esxA,P9WNK7
http://www.reactome.org/biopax/95/48887#ProteinReference8380,MTV027.10,P9WNK7
http://www.reactome.org/biopax/95/48887#ProteinReference8380,esxA,P9WNK7
http://www.reactome.org/biopax/95/48887#ProteinReference8380,Rv3875,P9WNK7
http://www.reactome.org/biopax/95/48887#ProteinReference8380,esaT6,P9WNK7
http://www.reactome.org/biopax/95/48887#ProteinReference11939,UniProt:Q8NGV6 OR5H6,Q8NGV6
http://www.reactome.org/biopax/95/48887#ProteinReference11939,OR5H6,Q8NGV6
http://www.reactome.org/biopax/95/48887#ProteinReference10142,UniProt:O94892 ZNF432,O94892
http://www.reactome.org/biopax/95/48887#ProteinReference10142,ZNF432,O94892
http://www.reactome.org/biopax/95/48887#ProteinReference10142,KIAA0798,O94892
http://www.reactome.org/biopax/95/48887#ProteinReference6462,SGIP1,Q9BQI5
http://www.reactome.org/biopax/95/48887#ProteinReference6462,UniProt:Q9BQI5 SGIP1,Q9BQI5
http://www.reactome.org/biopax/95/48887#ProteinReference3352,WDR82,Q6UXN9
http://www.reactome.org/biopax/95/48887#ProteinReference3352,TMEM113,Q6UXN9
http://www.reactome.org/biopax/95/48887#ProteinReference3352,WDR82A,Q6UXN9
http://www.reactome.org/biopax/95/48887#ProteinReference3352,UniProt:Q6UXN9 WDR82,Q6UXN9
http://www.reactome.org/biopax/95/48887#ProteinReference3352,SWD2,Q6UXN9
http://www.reactome.org/biopax/95/48887#ProteinReference3352,UNQ9342/PRO34047,Q6UXN9
http://www.reactome.org/biopax/95/48887#ProteinReference6035,JM21,Q9UBN7
http://www.reactome.org/biopax/95/48887#ProteinReference6035,KIAA0901,Q9UBN7
http://www.reactome.org/biopax/95/48887#ProteinReference6035,UniProt:Q9UBN7 HDAC6,Q9UBN7
http://www.reactome.org/biopax/95/48887#ProteinReference6035,HDAC6,Q9UBN7
http://www.reactome.org/biopax/95/48887#ProteinReference9910,UniProt:Q8WWW8 GAB3,Q8WWW8
http://www.reactome.org/biopax/95/48887#ProteinReference9910,GAB3,Q8WWW8
http://www.reactome.org/biopax/95/48887#ProteinReference9678,FIGC,Q9P0J7
http://www.reactome.org/biopax/95/48887#ProteinReference9678,UniProt:Q9P0J7 KCMF1,Q9P0J7
http://www.reactome.org/biopax/95/48887#ProteinReference9678,ZZZ1,Q9P0J7
http://www.reactome.org/biopax/95/48887#ProteinReference9678,KCMF1,Q9P0J7
http://www.reactome.org/biopax/95/48887#ProteinReference4995,DTL,Q9NZJ0
http://www.reactome.org/biopax/95/48887#ProteinReference4995,DCAF2,Q9NZJ0
http://www.reactome.org/biopax/95/48887#ProteinReference4995,CDT2,Q9NZJ0
http://www.reactome.org/biopax/95/48887#ProteinReference4995,L2DTL,Q9NZJ0
http://www.reactome.org/biopax/95/48887#ProteinReference4995,RAMP,Q9NZJ0
http://www.reactome.org/biopax/95/48887#ProteinReference4995,CDW1,Q9NZJ0
http://www.reactome.org/biopax/95/48887#ProteinReference4995,UniProt:Q9NZJ0 DTL,Q9NZJ0
http://www.reactome.org/biopax/95/48887#ProteinReference12028,UniProt:P0C7N1 OR8U8,P0C7N1
http://www.reactome.org/biopax/95/48887#ProteinReference12028,OR8U8,P0C7N1
http://www.reactome.org/biopax/95/48887#ProteinReference5039,CDKN1,P38936
http://www.reactome.org/biopax/95/48887#ProteinReference5039,SDI1,P38936
http://www.reactome.org/biopax/95/48887#ProteinReference5039,PIC1,P38936
http://www.reactome.org/biopax/95/48887#ProteinReference5039,CDKN1A,P38936
http://www.reactome.org/biopax/95/48887#ProteinReference5039,CAP20,P38936
http://www.reactome.org/biopax/95/48887#ProteinReference5039,MDA6,P38936
http://www.reactome.org/biopax/95/48887#ProteinReference5039,UniProt:P38936 CDKN1A,P38936
http://www.reactome.org/biopax/95/48887#ProteinReference5039,CIP1,P38936
http://www.reactome.org/biopax/95/48887#ProteinReference5039,WAF1,P38936
http://www.reactome.org/biopax/95/48887#ProteinReference12135,UniProt:P20929 NEB,P20929
http://www.reactome.org/biopax/95/48887#ProteinReference12135,NEB,P20929
http://www.reactome.org/biopax/95/48887#ProteinReference3827,UniProt:Q9UGC7 MTRF1L,Q9UGC7
http://www.reactome.org/biopax/95/48887#ProteinReference3827,MTRF1L,Q9UGC7
http://www.reactome.org/biopax/95/48887#ProteinReference3827,MTRF1A,Q9UGC7
http://www.reactome.org/biopax/95/48887#ProteinReference4078,ST8SIA3,O43173
http://www.reactome.org/biopax/95/48887#ProteinReference4078,SIAT8C,O43173
http://www.reactome.org/biopax/95/48887#ProteinReference4078,UniProt:O43173 ST8SIA3,O43173
http://www.reactome.org/biopax/95/48887#ProteinReference6323,IGF2R,P11717
http://www.reactome.org/biopax/95/48887#ProteinReference6323,UniProt:P11717 IGF2R,P11717
http://www.reactome.org/biopax/95/48887#ProteinReference6323,MPRI,P11717
http://www.reactome.org/biopax/95/48887#ProteinReference3873,UniProt:Q13509 TUBB3,Q13509
http://www.reactome.org/biopax/95/48887#ProteinReference3873,TUBB4,Q13509
http://www.reactome.org/biopax/95/48887#ProteinReference3873,TUBB3,Q13509
http://www.reactome.org/biopax/95/48887#ProteinReference14,UniProt:P28288 ABCD3,P28288
http://www.reactome.org/biopax/95/48887#ProteinReference14,ABCD3,P28288
http://www.reactome.org/biopax/95/48887#ProteinReference14,PXMP1,P28288
http://www.reactome.org/biopax/95/48887#ProteinReference14,PMP70,P28288
http://www.reactome.org/biopax/95/48887#ProteinReference2163,ENTPD5,O75356
http://www.reactome.org/biopax/95/48887#ProteinReference2163,PCPH,O75356
http://www.reactome.org/biopax/95/48887#ProteinReference2163,UniProt:O75356 ENTPD5,O75356
http://www.reactome.org/biopax/95/48887#ProteinReference2163,CD39L4,O75356
http://www.reactome.org/biopax/95/48887#ProteinReference10106,UniProt:Q9HCX3 ZNF304,Q9HCX3
http://www.reactome.org/biopax/95/48887#ProteinReference10106,ZNF304,Q9HCX3
http://www.reactome.org/biopax/95/48887#ProteinReference11175,KRTAP4.14,Q9BYQ6
http://www.reactome.org/biopax/95/48887#ProteinReference11175,KRTAP4-11,Q9BYQ6
http://www.reactome.org/biopax/95/48887#ProteinReference11175,KAP4.14,Q9BYQ6
http://www.reactome.org/biopax/95/48887#ProteinReference11175,KRTAP4.11,Q9BYQ6
http://www.reactome.org/biopax/95/48887#ProteinReference11175,KRTAP4-14,Q9BYQ6
http://www.reactome.org/biopax/95/48887#ProteinReference11175,UniProt:Q9BYQ6 KRTAP4-11,Q9BYQ6
http://www.reactome.org/biopax/95/48887#ProteinReference734,UniProt:P06737 PYGL,P06737
http://www.reactome.org/biopax/95/48887#ProteinReference734,PYGL,P06737
http://www.reactome.org/biopax/95/48887#ProteinReference1708,HSD3B1,P14060
http://www.reactome.org/biopax/95/48887#ProteinReference1708,3BH,P14060
http://www.reactome.org/biopax/95/48887#ProteinReference1708,UniProt:P14060 HSD3B1,P14060
http://www.reactome.org/biopax/95/48887#ProteinReference1708,HSDB3A,P14060
http://www.reactome.org/biopax/95/48887#ProteinReference8976,UniProt:Q9H1C4 UNC93B1,Q9H1C4
http://www.reactome.org/biopax/95/48887#ProteinReference8976,UNC93,Q9H1C4
http://www.reactome.org/biopax/95/48887#ProteinReference8976,UNC93B,Q9H1C4
http://www.reactome.org/biopax/95/48887#ProteinReference8976,UNC93B1,Q9H1C4
http://www.reactome.org/biopax/95/48887#ProteinReference9643,C19orf59,Q8IX19
http://www.reactome.org/biopax/95/48887#ProteinReference9643,UniProt:Q8IX19 MCEMP1,Q8IX19
http://www.reactome.org/biopax/95/48887#ProteinReference9643,MCEMP1,Q8IX19
http://www.reactome.org/biopax/95/48887#ProteinReference8216,UniProt:O15519-1 CFLAR,O15519-1
http://www.reactome.org/biopax/95/48887#ProteinReference8216,MRIT,O15519-1
http://www.reactome.org/biopax/95/48887#ProteinReference8216,CFLAR,O15519-1
http://www.reactome.org/biopax/95/48887#ProteinReference8216,CLARP,O15519-1
http://www.reactome.org/biopax/95/48887#ProteinReference8216,CASH,O15519-1
http://www.reactome.org/biopax/95/48887#ProteinReference8216,CASP8AP1,O15519-1
http://www.reactome.org/biopax/95/48887#ProteinReference2333,CCBL1,Q16773
http://www.reactome.org/biopax/95/48887#ProteinReference2333,UniProt:Q16773 KYAT1,Q16773
http://www.reactome.org/biopax/95/48887#ProteinReference2333,KYAT1,Q16773
http://www.reactome.org/biopax/95/48887#ProteinReference6806,UniProt:P10586 PTPRF,P10586
http://www.reactome.org/biopax/95/48887#ProteinReference6806,LAR,P10586
http://www.reactome.org/biopax/95/48887#ProteinReference6806,PTPRF,P10586
http://www.reactome.org/biopax/95/48887#ProteinReference8985,UniProt:O75529 TAF5L,O75529
http://www.reactome.org/biopax/95/48887#ProteinReference8985,PAF65B,O75529
http://www.reactome.org/biopax/95/48887#ProteinReference8985,TAF5L,O75529
http://www.reactome.org/biopax/95/48887#ProteinReference6983,TCF4,P15884
http://www.reactome.org/biopax/95/48887#ProteinReference6983,ITF2,P15884
http://www.reactome.org/biopax/95/48887#ProteinReference6983,SEF2,P15884
http://www.reactome.org/biopax/95/48887#ProteinReference6983,UniProt:P15884 TCF4,P15884
http://www.reactome.org/biopax/95/48887#ProteinReference6983,BHLHB19,P15884
http://www.reactome.org/biopax/95/48887#ProteinReference170,UniProt:O15245 SLC22A1,O15245
http://www.reactome.org/biopax/95/48887#ProteinReference170,SLC22A1,O15245
http://www.reactome.org/biopax/95/48887#ProteinReference170,OCT1,O15245
http://www.reactome.org/biopax/95/48887#ProteinReference3002,CWF19L2,Q2TBE0
http://www.reactome.org/biopax/95/48887#ProteinReference3002,UniProt:Q2TBE0 CWF19L2,Q2TBE0
http://www.reactome.org/biopax/95/48887#ProteinReference2061,SLC25A9,P55916
http://www.reactome.org/biopax/95/48887#ProteinReference2061,UCP3,P55916
http://www.reactome.org/biopax/95/48887#ProteinReference2061,UniProt:P55916 UCP3,P55916
http://www.reactome.org/biopax/95/48887#ProteinReference10530,MTERF1,Q99551
http://www.reactome.org/biopax/95/48887#ProteinReference10530,MTERF,Q99551
http://www.reactome.org/biopax/95/48887#ProteinReference10530,UniProt:Q99551 MTERF1,Q99551
http://www.reactome.org/biopax/95/48887#ProteinReference5184,UNQ1965/PRO4487,Q8IXL7
http://www.reactome.org/biopax/95/48887#ProteinReference5184,UniProt:Q8IXL7 MSRB3,Q8IXL7
http://www.reactome.org/biopax/95/48887#ProteinReference5184,MSRB3,Q8IXL7
http://www.reactome.org/biopax/95/48887#ProteinReference8001,ALEX3,Q9UH62
http://www.reactome.org/biopax/95/48887#ProteinReference8001,UniProt:Q9UH62 ARMCX3,Q9UH62
http://www.reactome.org/biopax/95/48887#ProteinReference8001,UNQ2517/PRO6007,Q9UH62
http://www.reactome.org/biopax/95/48887#ProteinReference8001,BM-017,Q9UH62
http://www.reactome.org/biopax/95/48887#ProteinReference8001,ARMCX3,Q9UH62
http://www.reactome.org/biopax/95/48887#ProteinReference11534,KCNH2,Q12809
http://www.reactome.org/biopax/95/48887#ProteinReference11534,HERG,Q12809
http://www.reactome.org/biopax/95/48887#ProteinReference11534,ERG,Q12809
http://www.reactome.org/biopax/95/48887#ProteinReference11534,UniProt:Q12809 KCNH2,Q12809
http://www.reactome.org/biopax/95/48887#ProteinReference11534,ERG1,Q12809
http://www.reactome.org/biopax/95/48887#ProteinReference4149,TGFA,P01135
http://www.reactome.org/biopax/95/48887#ProteinReference4149,UniProt:P01135 TGFA,P01135
http://www.reactome.org/biopax/95/48887#ProteinReference7022,GPR28,P51686
http://www.reactome.org/biopax/95/48887#ProteinReference7022,CCR9,P51686
http://www.reactome.org/biopax/95/48887#ProteinReference7022,UniProt:P51686 CCR9,P51686
http://www.reactome.org/biopax/95/48887#ProteinReference11885,UniProt:Q8NGJ4 OR52E2,Q8NGJ4
http://www.reactome.org/biopax/95/48887#ProteinReference11885,OR52E2,Q8NGJ4
http://www.reactome.org/biopax/95/48887#ProteinReference6450,UniProt:P08172 CHRM2,P08172
http://www.reactome.org/biopax/95/48887#ProteinReference6450,CHRM2,P08172
http://www.reactome.org/biopax/95/48887#ProteinReference3700,UniProt:Q14232 EIF2B1,Q14232
http://www.reactome.org/biopax/95/48887#ProteinReference3700,EIF2BA,Q14232
http://www.reactome.org/biopax/95/48887#ProteinReference3700,EIF2B1,Q14232
http://www.reactome.org/biopax/95/48887#ProteinReference5940,UniProt:Q9ULX9 MAFF,Q9ULX9
http://www.reactome.org/biopax/95/48887#ProteinReference5940,MAFF,Q9ULX9
http://www.reactome.org/biopax/95/48887#ProteinReference823,UniProt:P14618-1 PKM,P14618-1
http://www.reactome.org/biopax/95/48887#ProteinReference823,PKM2,P14618-1
http://www.reactome.org/biopax/95/48887#ProteinReference823,PKM,P14618-1
http://www.reactome.org/biopax/95/48887#ProteinReference823,OIP3,P14618-1
http://www.reactome.org/biopax/95/48887#ProteinReference823,PK3,P14618-1
http://www.reactome.org/biopax/95/48887#ProteinReference823,PK2,P14618-1
http://www.reactome.org/biopax/95/48887#ProteinReference389,HCP1,Q96NT5
http://www.reactome.org/biopax/95/48887#ProteinReference389,UniProt:Q96NT5 SLC46A1,Q96NT5
http://www.reactome.org/biopax/95/48887#ProteinReference389,G21,Q96NT5
http://www.reactome.org/biopax/95/48887#ProteinReference389,SLC46A1,Q96NT5
http://www.reactome.org/biopax/95/48887#ProteinReference389,PCFT,Q96NT5
http://www.reactome.org/biopax/95/48887#ProteinReference5155,OK/SW-cl.35,P35222
http://www.reactome.org/biopax/95/48887#ProteinReference5155,CTNNB1,P35222
http://www.reactome.org/biopax/95/48887#ProteinReference5155,CTNNB,P35222
http://www.reactome.org/biopax/95/48887#ProteinReference5155,PRO2286,P35222
http://www.reactome.org/biopax/95/48887#ProteinReference5155,UniProt:P35222 CTNNB1,P35222
http://www.reactome.org/biopax/95/48887#ProteinReference2997,STEEP1,Q9H5V9
http://www.reactome.org/biopax/95/48887#ProteinReference2997,UniProt:Q9H5V9 STEEP1,Q9H5V9
http://www.reactome.org/biopax/95/48887#ProteinReference2997,CXorf56,Q9H5V9
http://www.reactome.org/biopax/95/48887#ProteinReference4611,CDC25A,P30304
http://www.reactome.org/biopax/95/48887#ProteinReference4611,UniProt:P30304 CDC25A,P30304
http://www.reactome.org/biopax/95/48887#ProteinReference7630,SCRB1,Q14160
http://www.reactome.org/biopax/95/48887#ProteinReference7630,SCRIB,Q14160
