entity,id
http://smpdb.ca/pathways/#Protein/3890_Cytoplasm,Q96NU7
http://smpdb.ca/pathways/#Protein/192_Mitochondrion,P43304
http://smpdb.ca/pathways/#Protein/8118_Cytoplasm,P05386
http://smpdb.ca/pathways/#Protein/16038_Endoplasmic_Reticulum_Membrane,Q2NKS0
http://smpdb.ca/pathways/#Protein/22162,Q6P734
http://smpdb.ca/pathways/#Protein/15072_Cytoplasm,Q9VAI0
http://smpdb.ca/pathways/#Protein/14872_Mitochondrial_Matrix,Q68FX0
http://smpdb.ca/pathways/#Protein/19374_Nucleus,Q9Z1G2
http://smpdb.ca/pathways/#Protein/Generic150_Cytosol,
http://smpdb.ca/pathways/#Protein/6020,P0A6X1
http://smpdb.ca/pathways/#Protein/21493_Cell_Membrane,Q2LGB3
http://smpdb.ca/pathways/#Protein/10847,P21524
http://smpdb.ca/pathways/#Protein/5854,P00957
http://smpdb.ca/pathways/#Protein/5786_Cytosol,P35225
http://smpdb.ca/pathways/#Protein/460_Endoplasmic_Reticulum,P22310
http://smpdb.ca/pathways/#Protein/19503,A7YWD1
http://smpdb.ca/pathways/#Protein/16084_Endoplasmic_Reticulum_Membrane,Q29454
http://smpdb.ca/pathways/#Protein/19681_Cytosol,Q9Z136
http://smpdb.ca/pathways/#Protein/14836_Cytoplasm,Q3T0J0
http://smpdb.ca/pathways/#Protein/13870_Peroxisome,O88908
http://smpdb.ca/pathways/#Protein/11550_Cytosol,A4FVP2
http://smpdb.ca/pathways/#Protein/16401_Cytoplasm,Q0VC78
http://smpdb.ca/pathways/#Protein/19592_Membrane,P08487
http://smpdb.ca/pathways/#Protein/19415_Cytosol,Q3V1U6
http://smpdb.ca/pathways/#Protein/7950,P62333
http://smpdb.ca/pathways/#Protein/10121,P0ABG4
http://smpdb.ca/pathways/#Protein/10683,P32895
http://smpdb.ca/pathways/#Protein/11497_Chloroplast,Q9M9F5
http://smpdb.ca/pathways/#Protein/6671,P61889
http://smpdb.ca/pathways/#Protein/750_Cytosol,P29401
http://smpdb.ca/pathways/#Protein/4382_Cell_Membrane,Q5I7T1
http://smpdb.ca/pathways/#Protein/10490,Q04792
http://smpdb.ca/pathways/#Protein/6594,P38038
http://smpdb.ca/pathways/#Protein/10719,P06700
http://smpdb.ca/pathways/#Protein/21083_Cell_Membrane,Q3UNS6
http://smpdb.ca/pathways/#Protein/14899_Mitochondrial_Matrix,Q148D3
http://smpdb.ca/pathways/#Protein/17131_Cytosol,Q27464
http://smpdb.ca/pathways/#Protein/2376_Cytosol,Q96GD0
http://smpdb.ca/pathways/#Protein/4382,Q5I7T1
http://smpdb.ca/pathways/#Protein/19992_Cytoplasm,Q9CW56
http://smpdb.ca/pathways/#Protein/2369_Cytosol,P00491
http://smpdb.ca/pathways/#Protein/15938,Q2KJ57
http://smpdb.ca/pathways/#Protein/6736,P76083
http://smpdb.ca/pathways/#Protein/17318_Cell_Membrane,Q64541
http://smpdb.ca/pathways/#Protein/15847_Cytoplasm,Q9VTW0
http://smpdb.ca/pathways/#Protein/974,Q02318
http://smpdb.ca/pathways/#Protein/5799,F5H104
http://smpdb.ca/pathways/#Protein/17644_Cytosol,A5PK68
http://smpdb.ca/pathways/#Protein/19570_Cytosol,E1BNU1
http://smpdb.ca/pathways/#Protein/10794,P11154
http://smpdb.ca/pathways/#Protein/22233_Cell_Membrane,Q0P5I9
http://smpdb.ca/pathways/#Protein/16587_Cytoplasm,G5EDY2
http://smpdb.ca/pathways/#Protein/20053_Cytoplasm,P18760
http://smpdb.ca/pathways/#Protein/15731_Cell_Membrane,Q08DP0
http://smpdb.ca/pathways/#Protein/15497,A7MB63
http://smpdb.ca/pathways/#Protein/22184_Extracellular_Space,Q56DL5
http://smpdb.ca/pathways/#Protein/19678_Cytosol,E1BNT2
http://smpdb.ca/pathways/#Protein/4884_Cell_Membrane,P20309
http://smpdb.ca/pathways/#Protein/15800_Peroxisome,O45218
http://smpdb.ca/pathways/#Protein/11885,A6UYW3
http://smpdb.ca/pathways/#Protein/6732,P76038
http://smpdb.ca/pathways/#Protein/7567,P33025
http://smpdb.ca/pathways/#Protein/50_Cytoplasm,Q96EK6
http://smpdb.ca/pathways/#Protein/791_Cytoplasm,P37058
http://smpdb.ca/pathways/#Protein/16704_Cytosol,A5PKB5
http://smpdb.ca/pathways/#Protein/21901_Cytoplasm,E1BBQ3
http://smpdb.ca/pathways/#Protein/14627_Mitochondrial_Matrix,P07756
http://smpdb.ca/pathways/#Protein/11932_Inner_Membrane,A6V4E7
http://smpdb.ca/pathways/#Protein/20645_Cytoplasm,P39032
http://smpdb.ca/pathways/#Protein/15147_Mitochondrial_Matrix,P34559
http://smpdb.ca/pathways/#Protein/9665_Chloroplast,Q9LD57
http://smpdb.ca/pathways/#Protein/11778_Chloroplast,Q93YZ7
http://smpdb.ca/pathways/#Protein/Generic33,
http://smpdb.ca/pathways/#Protein/14829_Cytosol,Q2T9L8
http://smpdb.ca/pathways/#Protein/1365_sarcoplasmic_reticulum,P16615
http://smpdb.ca/pathways/#Protein/21722_Cytoplasm,Q5E9K0
http://smpdb.ca/pathways/#Protein/20640_Cytosol,Q4PPA0
http://smpdb.ca/pathways/#Protein/19747_Cell_Membrane,Q3ZC80
http://smpdb.ca/pathways/#Protein/1607_Cytoplasm,P52566
http://smpdb.ca/pathways/#Protein/20023_Cytoplasm,Q5EA16
http://smpdb.ca/pathways/#Protein/9662_Cytosol,P25857
http://smpdb.ca/pathways/#Protein/5781_Cytosol,P30273
http://smpdb.ca/pathways/#Protein/11568_Chloroplast,Q9FYC2
http://smpdb.ca/pathways/#Protein/19389,Q2NLC1
http://smpdb.ca/pathways/#Protein/5720_Cytosol,Q08AM6
http://smpdb.ca/pathways/#Protein/2173_Endoplasmic_Reticulum_Membrane,Q9BVG9
http://smpdb.ca/pathways/#Protein/6204,P0AC78
http://smpdb.ca/pathways/#Protein/20814_Nucleus,Q3SZJ5
http://smpdb.ca/pathways/#Protein/7761_Mitochondrion,
http://smpdb.ca/pathways/#Protein/227_Cell_Membrane,P23743
http://smpdb.ca/pathways/#Protein/13846_Cell_Membrane,Q6PDE7
http://smpdb.ca/pathways/#Protein/11253_Chloroplast,Q9ZUY3
http://smpdb.ca/pathways/#Protein/16650_Cytoplasm,Q29RJ1
http://smpdb.ca/pathways/#Protein/7760_Cytoplasm,
http://smpdb.ca/pathways/#Protein/176,P47989
http://smpdb.ca/pathways/#Protein/15601,A1L547
http://smpdb.ca/pathways/#Protein/5717_Cytosol,Q14457
http://smpdb.ca/pathways/#Protein/Generic249,
http://smpdb.ca/pathways/#Protein/16064_Cytoplasm,F1MCH9
http://smpdb.ca/pathways/#Protein/14786_Mitochondrial_Inner_Membrane,Q19388
http://smpdb.ca/pathways/#Protein/15525_Cytoplasm,P06757
http://smpdb.ca/pathways/#Protein/14208_Mitochondrial_Inner_Membrane,Q8BHF7
http://smpdb.ca/pathways/#Protein/3765_Cytosol,Q15382
http://smpdb.ca/pathways/#Protein/166_Endoplasmic_Reticulum,P31513
http://smpdb.ca/pathways/#Protein/13875_Cytoplasm,Q80V26
http://smpdb.ca/pathways/#Protein/8954_Nucleus,P52630
http://smpdb.ca/pathways/#Protein/16857_Cytosol,D3ZQM7
http://smpdb.ca/pathways/#Protein/13857_Golgi_apparatus,Q9R1E6
http://smpdb.ca/pathways/#Protein/11003,P32600
http://smpdb.ca/pathways/#Protein/6138_Cytosol,P0A9Q9
http://smpdb.ca/pathways/#Protein/5858,P00962
http://smpdb.ca/pathways/#Protein/12263,B7V7G3
http://smpdb.ca/pathways/#Protein/20386_Extracellular_Space,Q9TQZ7
http://smpdb.ca/pathways/#Protein/11907_Cytoplasm,Q02PT4
http://smpdb.ca/pathways/#Protein/10598,P40510
http://smpdb.ca/pathways/#Protein/21773,B0BN93
http://smpdb.ca/pathways/#Protein/16512_Mitochondrion,Q9R240
http://smpdb.ca/pathways/#Protein/Generic135_Cytosol,
http://smpdb.ca/pathways/#Protein/5966_Inner_Membrane,P09152
http://smpdb.ca/pathways/#Protein/13575_Mitochondrion,Q9ZWT1
http://smpdb.ca/pathways/#Protein/19973_Cytoplasm,O55195
http://smpdb.ca/pathways/#Protein/5942,P08201
http://smpdb.ca/pathways/#Protein/17013_Cytosol,A5JYX6
http://smpdb.ca/pathways/#Protein/22829,Q9FI37
http://smpdb.ca/pathways/#Protein/Generic183_Cytosol,
http://smpdb.ca/pathways/#Protein/11012,P40073
http://smpdb.ca/pathways/#Protein/11050,P52901
http://smpdb.ca/pathways/#Protein/1279_Nucleus,P05771
http://smpdb.ca/pathways/#Protein/14974_Cytoplasm,Q3T0A7
http://smpdb.ca/pathways/#Protein/11477_Cytoplasm,Q9SF23
http://smpdb.ca/pathways/#Protein/15305_Mitochondrial_Matrix,Q2HJ74
http://smpdb.ca/pathways/#Protein/5752_Extracellular_Space,
http://smpdb.ca/pathways/#Protein/15568_Cytoplasm,Q5BKB7
http://smpdb.ca/pathways/#Protein/14915,Q9DC91
http://smpdb.ca/pathways/#Protein/20339,Q9Z2R3
http://smpdb.ca/pathways/#Protein/6407,P22256
http://smpdb.ca/pathways/#Protein/254_Endoplasmic_Reticulum_Membrane,P37268
http://smpdb.ca/pathways/#Protein/15274_Mitochondrial_Matrix,Q6LDF7
http://smpdb.ca/pathways/#Protein/12073,A6V1E4
http://smpdb.ca/pathways/#Protein/6407_Cytosol,P22256
http://smpdb.ca/pathways/#Protein/5733,P17787
http://smpdb.ca/pathways/#Protein/14357_Membrane,P01241
http://smpdb.ca/pathways/#Protein/10981_Smooth_Endoplasmic_Reticulum_,
http://smpdb.ca/pathways/#Protein/1084_Cytosol,P04049
http://smpdb.ca/pathways/#Protein/15670_Cytoplasm,P16119
http://smpdb.ca/pathways/#Protein/20763_Cytoplasm,P62275
http://smpdb.ca/pathways/#Protein/19418_Cytoplasm,A4GTP4
http://smpdb.ca/pathways/#Protein/19470_Nucleus,Q99MG4
http://smpdb.ca/pathways/#Protein/11672_Chloroplast,P62100
http://smpdb.ca/pathways/#Protein/16741_Cytoplasm,A7MBG0
http://smpdb.ca/pathways/#Protein/21737_Cytoplasm,Q32KL2
http://smpdb.ca/pathways/#Protein/12084,B7V612
http://smpdb.ca/pathways/#Protein/11847_Cytosol,P49585
http://smpdb.ca/pathways/#Protein/12294,Q02PT4
http://smpdb.ca/pathways/#Protein/13896_Endoplasmic_Reticulum,Q9QYC7
http://smpdb.ca/pathways/#Protein/6795,P77671
http://smpdb.ca/pathways/#Protein/2026_sarcoplasmic_reticulum,P26678
http://smpdb.ca/pathways/#Protein/21318_Extracellular_Space,P33434
http://smpdb.ca/pathways/#Protein/14776_Endoplasmic_Reticulum,P49583
http://smpdb.ca/pathways/#Protein/15197_Lysosome,Q3SZE1
http://smpdb.ca/pathways/#Protein/20331,Q62672
http://smpdb.ca/pathways/#Protein/20655_Cytoplasm,P62893
http://smpdb.ca/pathways/#Protein/20188_Cytoplasm,Q6ZWU9
http://smpdb.ca/pathways/#Protein/15153_Mitochondrion,Q3SZ00
http://smpdb.ca/pathways/#Protein/14082_Cytoplasm,P32921
http://smpdb.ca/pathways/#Protein/15333,P29473
http://smpdb.ca/pathways/#Protein/11784_Chloroplast,Q9SH69
http://smpdb.ca/pathways/#Protein/5998_Cytosol,P0A6K1
http://smpdb.ca/pathways/#Protein/16472_Cytosol,P54690
http://smpdb.ca/pathways/#Protein/14375_Extracellular_Space,P78543
http://smpdb.ca/pathways/#Protein/3221,Q13424
http://smpdb.ca/pathways/#Protein/19842,F1MD46
http://smpdb.ca/pathways/#Protein/870_Mitochondrial_Matrix,P00480
http://smpdb.ca/pathways/#Protein/8433_Nucleus,P01106
http://smpdb.ca/pathways/#Protein/14701,P09693
http://smpdb.ca/pathways/#Protein/17164_Cytosol,Q19264
http://smpdb.ca/pathways/#Protein/1749_Cytoplasm,O15111
http://smpdb.ca/pathways/#Protein/10963_Cytosol,P38710
http://smpdb.ca/pathways/#Protein/15261_Mitochondrial_Matrix,P25285
http://smpdb.ca/pathways/#Protein/15508_Extracellular_Space,Q3ZCF4
http://smpdb.ca/pathways/#Protein/17288_Cytosol,B1PK18
http://smpdb.ca/pathways/#Protein/15978_Cytosol,A7MBC9
http://smpdb.ca/pathways/#Protein/17663_Cytosol,Q9W519
http://smpdb.ca/pathways/#Protein/20391_Extracellular_Space,Q28162
http://smpdb.ca/pathways/#Protein/22666,Q9VIU4
http://smpdb.ca/pathways/#Protein/13606_Mitochondrial_Matrix,Q6P3A8
http://smpdb.ca/pathways/#Protein/3958,P48050
http://smpdb.ca/pathways/#Protein/21861_Cytoplasm,Q5U303
http://smpdb.ca/pathways/#Protein/10540,P31373
http://smpdb.ca/pathways/#Protein/20717_Cytoplasm,P63324
http://smpdb.ca/pathways/#Protein/10925,Q03175
http://smpdb.ca/pathways/#Protein/13633_Cytosol,Q9DCD0
http://smpdb.ca/pathways/#Protein/92_Cytoplasm,P24666
http://smpdb.ca/pathways/#Protein/17336,Q19951
http://smpdb.ca/pathways/#Protein/5912,P06999
http://smpdb.ca/pathways/#Protein/6581,P37677
http://smpdb.ca/pathways/#Protein/7139_Inner_Membrane,P60752
http://smpdb.ca/pathways/#Protein/7492,P60720
http://smpdb.ca/pathways/#Protein/10612,P16120
http://smpdb.ca/pathways/#Protein/19734_Cytoplasm,Q28021
http://smpdb.ca/pathways/#Protein/16727_Cytosol,Q2KIC5
http://smpdb.ca/pathways/#Protein/19978_Cell_Membrane,Q9JHX4
http://smpdb.ca/pathways/#Protein/5813_Cytosol,Q92574
http://smpdb.ca/pathways/#Protein/13931_Cytoplasm,Q99J77
http://smpdb.ca/pathways/#Protein/7772_Cytoplasm,A2VDS1
http://smpdb.ca/pathways/#Protein/7345_Inner_Membrane,P0AFM2
http://smpdb.ca/pathways/#Protein/10659_Cytosol,P32784
http://smpdb.ca/pathways/#Protein/15229_Cytoplasm,O35826
http://smpdb.ca/pathways/#Protein/17341,Q9VPB8
http://smpdb.ca/pathways/#Protein/Generic187_Cytosol,
http://smpdb.ca/pathways/#Protein/7830_Cytoplasm,B7L9A7
http://smpdb.ca/pathways/#Protein/1808,P19838
http://smpdb.ca/pathways/#Protein/10723,P53083
http://smpdb.ca/pathways/#Protein/16938_Mitochondrion,Q17482
http://smpdb.ca/pathways/#Protein/6415,P23331
http://smpdb.ca/pathways/#Protein/11547_Endoplasmic_Reticulum_Membrane,P53799
http://smpdb.ca/pathways/#Protein/20185_Cytoplasm,P62849
http://smpdb.ca/pathways/#Protein/11132,Q9LSH2
http://smpdb.ca/pathways/#Protein/20689_Cytoplasm,B0BNN3
http://smpdb.ca/pathways/#Protein/7490,P27128
http://smpdb.ca/pathways/#Protein/13664_Cytoplasm,Q8BTX9
http://smpdb.ca/pathways/#Protein/954_Cytosol,P53602
http://smpdb.ca/pathways/#Protein/20566_Cytoplasm,P17077
http://smpdb.ca/pathways/#Protein/14894_Mitochondrial_Matrix,Q9V470
http://smpdb.ca/pathways/#Protein/11183_Chloroplast,O81852
http://smpdb.ca/pathways/#Protein/15224_Cytoplasm,Q8IPJ6
http://smpdb.ca/pathways/#Protein/11631_Chloroplast,Q93ZB2
http://smpdb.ca/pathways/#Protein/19637_Cytosol,P08643
http://smpdb.ca/pathways/#Protein/14178_Cytosol,Q8CHR6
http://smpdb.ca/pathways/#Protein/7007,P02920
http://smpdb.ca/pathways/#Protein/16949_Cytosol,Q2KIN5
http://smpdb.ca/pathways/#Protein/433,Q9NPD5
http://smpdb.ca/pathways/#Protein/Generic19_Cytoplasm,
http://smpdb.ca/pathways/#Protein/267_Cytosol,P07101
http://smpdb.ca/pathways/#Protein/6915,P45562
http://smpdb.ca/pathways/#Protein/17496_Endoplasmic_Reticulum_Membrane,Q3T083
http://smpdb.ca/pathways/#Protein/19864_Cytoplasm,P0DP31
http://smpdb.ca/pathways/#Protein/20194_Cytoplasm,Q9D0I9
http://smpdb.ca/pathways/#Protein/19673_Cell_Membrane,Q05688
http://smpdb.ca/pathways/#Protein/1612_Lysosome,P04062
http://smpdb.ca/pathways/#Protein/16823_Cytosol,Q29RH3
http://smpdb.ca/pathways/#Protein/7509_Inner_Membrane,P0AEQ3
http://smpdb.ca/pathways/#Protein/17427_Cytosol,Q80ZF7
http://smpdb.ca/pathways/#Protein/10781,Q03778
http://smpdb.ca/pathways/#Protein/7764_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Protein/11207_Chloroplast,Q8LB01
http://smpdb.ca/pathways/#Protein/9969_Inner_Membrane,
http://smpdb.ca/pathways/#Protein/17004_Cytosol,Q9T2T8
http://smpdb.ca/pathways/#Protein/6709,P69908
http://smpdb.ca/pathways/#Protein/17012_Cytosol,A4GWE3
http://smpdb.ca/pathways/#Protein/6288_Cytosol,P0AGD3
http://smpdb.ca/pathways/#Protein/16931_Cytosol,Q91XJ1
http://smpdb.ca/pathways/#Protein/11685_Chloroplast,P56774
http://smpdb.ca/pathways/#Protein/5787_Cytosol,P04141
http://smpdb.ca/pathways/#Protein/14967_Cytoplasm,O16924
http://smpdb.ca/pathways/#Protein/20022_Cytoplasm,Q8K241
http://smpdb.ca/pathways/#Protein/20483,Q9Z2T2
http://smpdb.ca/pathways/#Protein/7758_Nucleus,
http://smpdb.ca/pathways/#Protein/15762_Cell_Membrane,P83548
http://smpdb.ca/pathways/#Protein/7725_Melanosome_Membrane,
http://smpdb.ca/pathways/#Protein/17492_Endoplasmic_Reticulum_Membrane,O88541
http://smpdb.ca/pathways/#Protein/17141_Cytosol,D4A7L6
http://smpdb.ca/pathways/#Protein/15393_Endoplasmic_Reticulum,Q3T134
http://smpdb.ca/pathways/#Protein/6693,P69783
http://smpdb.ca/pathways/#Protein/19651_Membrane,Q9JI27
http://smpdb.ca/pathways/#Protein/5729_Cytosol,P38936
http://smpdb.ca/pathways/#Protein/8139_Cell_Membrane,Q92851
http://smpdb.ca/pathways/#Protein/15051_Cytoplasm,Q966L2
http://smpdb.ca/pathways/#Protein/19459_Cytoplasm,P05627
http://smpdb.ca/pathways/#Protein/1108_Nucleus,P17252
http://smpdb.ca/pathways/#Protein/16194,Q6TEK4
http://smpdb.ca/pathways/#Protein/5975_Cytosol,P09832
http://smpdb.ca/pathways/#Protein/16363_Cytoplasm,P97902
http://smpdb.ca/pathways/#Protein/3359_Cytoplasm,P31323
http://smpdb.ca/pathways/#Protein/16837_Cytosol,F7EXV6
http://smpdb.ca/pathways/#Protein/5816_Cytosol,P06730
http://smpdb.ca/pathways/#Protein/17702_Cytosol,
http://smpdb.ca/pathways/#Protein/15779_Cytoplasm,Q3ZBS0
http://smpdb.ca/pathways/#Protein/20020_Cytoplasm,Q0II52
http://smpdb.ca/pathways/#Protein/10663_Cytosol,P33333
http://smpdb.ca/pathways/#Protein/17173_Cytosol,D3ZC63
http://smpdb.ca/pathways/#Protein/13838_Cytoplasm,P27664
http://smpdb.ca/pathways/#Protein/Generic187,
http://smpdb.ca/pathways/#Protein/7637,P30235
http://smpdb.ca/pathways/#Protein/14650,P01031
http://smpdb.ca/pathways/#Protein/8039_Cytoplasm,P62249
http://smpdb.ca/pathways/#Protein/22118,P0CH28
http://smpdb.ca/pathways/#Protein/21867_Nucleus,O62655
http://smpdb.ca/pathways/#Protein/6509,P31663
http://smpdb.ca/pathways/#Protein/Generic45,P00734
http://smpdb.ca/pathways/#Protein/14870_Mitochondrial_Matrix,Q93714
http://smpdb.ca/pathways/#Protein/11728_Mitochondrial_Inner_Membrane,Q9M9M6
http://smpdb.ca/pathways/#Protein/593_Cytoplasm,Q9UGM6
http://smpdb.ca/pathways/#Protein/14049_Cytoplasm,Q922B2
http://smpdb.ca/pathways/#Protein/14667,P06681
http://smpdb.ca/pathways/#Protein/20432,P63251
http://smpdb.ca/pathways/#Protein/4288,Q07699
http://smpdb.ca/pathways/#Protein/11553_Cytosol,Q9S7N2
http://smpdb.ca/pathways/#Protein/16068_Endoplasmic_Reticulum_Membrane,P33272
http://smpdb.ca/pathways/#Protein/6459,P27129
http://smpdb.ca/pathways/#Protein/7725_Cytosol,
http://smpdb.ca/pathways/#Protein/11609_Cytosol,Z0Z000
http://smpdb.ca/pathways/#Protein/636,P00488
http://smpdb.ca/pathways/#Protein/8060_Cytoplasm,P46781
http://smpdb.ca/pathways/#Protein/15972_Cytosol,B8YB76
http://smpdb.ca/pathways/#Protein/2404_Cytoplasm,Q96PN6
http://smpdb.ca/pathways/#Protein/20145_Cytoplasm,Q9D1R9
http://smpdb.ca/pathways/#Protein/19568_Cell_Membrane,P20490
http://smpdb.ca/pathways/#Protein/16834_Mitochondrion,Q5BJZ3
http://smpdb.ca/pathways/#Protein/1866,P37088
http://smpdb.ca/pathways/#Protein/21702_Cytoplasm,Q9Z2U1
http://smpdb.ca/pathways/#Protein/15514_Mitochondrial_Matrix,P07895
http://smpdb.ca/pathways/#Protein/11521_Cytosol,Q38882
http://smpdb.ca/pathways/#Protein/14449_Cytoplasm,Q13393
http://smpdb.ca/pathways/#Protein/19618_Cytosol,Q3ZBW9
http://smpdb.ca/pathways/#Protein/14873_Mitochondrial_Matrix,Q93353
http://smpdb.ca/pathways/#Protein/17491_Cytosol,Q5E9F4
http://smpdb.ca/pathways/#Protein/Generic131,
http://smpdb.ca/pathways/#Protein/19692_Cytosol,Q9CST1
http://smpdb.ca/pathways/#Protein/7100,P23877
http://smpdb.ca/pathways/#Protein/13804_Cell_Membrane,Q80TZ3
http://smpdb.ca/pathways/#Protein/12097,A6V0D3
http://smpdb.ca/pathways/#Protein/521_Cytoplasm,Q14032
http://smpdb.ca/pathways/#Protein/6104,P0A962
http://smpdb.ca/pathways/#Protein/17424_Cytosol,Q3T001
http://smpdb.ca/pathways/#Protein/Generic174_Cytosol,
http://smpdb.ca/pathways/#Protein/19508_Cell_Membrane,Q9R1J6
http://smpdb.ca/pathways/#Protein/19407_Cell_Membrane,Q5E9X2
http://smpdb.ca/pathways/#Protein/739_Cytosol,P34896
http://smpdb.ca/pathways/#Protein/11230_Cytosol,Q9SDL7
http://smpdb.ca/pathways/#Protein/15626_Cytosol,A1A4J1
http://smpdb.ca/pathways/#Protein/19752_Cytoplasm,Q9CR01
http://smpdb.ca/pathways/#Protein/5936,P07913
http://smpdb.ca/pathways/#Protein/7110,P31466
http://smpdb.ca/pathways/#Protein/17652_Cytosol,Q6P508
http://smpdb.ca/pathways/#Protein/22202_Cytoplasm,Q9WV10
http://smpdb.ca/pathways/#Protein/1184_Cytoplasm,P27361
http://smpdb.ca/pathways/#Protein/6636,P46883
http://smpdb.ca/pathways/#Protein/5733_Cell_Membrane,P17787
http://smpdb.ca/pathways/#Protein/17028_Endoplasmic_Reticulum_Membrane,Q0II71
http://smpdb.ca/pathways/#Protein/20182_Cytoplasm,P60867
http://smpdb.ca/pathways/#Protein/13970,Q60991
http://smpdb.ca/pathways/#Protein/727,P00325
http://smpdb.ca/pathways/#Protein/20515,Q8CFG6
http://smpdb.ca/pathways/#Protein/13794_Cytosol,P35505
http://smpdb.ca/pathways/#Protein/22982_Endoplasmic_Reticulum,Q67ZE1
http://smpdb.ca/pathways/#Protein/11947,B7UY33
http://smpdb.ca/pathways/#Protein/248_Cytoplasm,O14772
http://smpdb.ca/pathways/#Protein/16813_Cytosol,Q3ZBF9
http://smpdb.ca/pathways/#Protein/28_Peroxisome,P43155
http://smpdb.ca/pathways/#Protein/1360,P06576
http://smpdb.ca/pathways/#Protein/1990_Cytoplasm,P10644
http://smpdb.ca/pathways/#Protein/17154_Cytosol,Q6B855
http://smpdb.ca/pathways/#Protein/10844,P07259
http://smpdb.ca/pathways/#Protein/7797_Mitochondrion,B2RQC6
http://smpdb.ca/pathways/#Protein/10704,P38999
http://smpdb.ca/pathways/#Protein/16945_Cytosol,Q58DK5
http://smpdb.ca/pathways/#Protein/7058,P0AFF4
http://smpdb.ca/pathways/#Protein/913_Smooth_Endoplasmic_Reticulum_,P35354
http://smpdb.ca/pathways/#Protein/19534_Cytosol,P01217
http://smpdb.ca/pathways/#Protein/22019_Nucleus,Q9R0X8
http://smpdb.ca/pathways/#Protein/14591,P11226
http://smpdb.ca/pathways/#Protein/15974_Cytoplasm,B0BNI1
http://smpdb.ca/pathways/#Protein/15609_Cytoplasm,Q0II66
http://smpdb.ca/pathways/#Protein/6849,P63228
http://smpdb.ca/pathways/#Protein/2642_Mitochondrion,Q5HYK3
http://smpdb.ca/pathways/#Protein/14848_Mitochondrion,Q58CN6
http://smpdb.ca/pathways/#Protein/7726_Cytoplasm,Q922D8
http://smpdb.ca/pathways/#Protein/13688_Cytosol,Q9DBE0
http://smpdb.ca/pathways/#Protein/19523_Cell_Membrane,O88721
http://smpdb.ca/pathways/#Protein/19499_Cytosol,P47196
http://smpdb.ca/pathways/#Protein/20712_Cytoplasm,Q3T0F4
http://smpdb.ca/pathways/#Protein/14312_Endoplasmic_Reticulum_Membrane,P22437
http://smpdb.ca/pathways/#Protein/15536_Mitochondrial_Matrix,D3ZZN3
http://smpdb.ca/pathways/#Protein/1845_Membrane,Q13936
http://smpdb.ca/pathways/#Protein/17414_Cytosol,P59837
http://smpdb.ca/pathways/#Protein/11607_Cytosol,Z0Z000
http://smpdb.ca/pathways/#Protein/17499_Endoplasmic_Reticulum_Membrane,O61793
http://smpdb.ca/pathways/#Protein/15091,Q8IH17
http://smpdb.ca/pathways/#Protein/17033_Cytosol,Q8WSF4
http://smpdb.ca/pathways/#Protein/11578_Cytosol,Z0Z000
http://smpdb.ca/pathways/#Protein/19756_Nucleus,Q9JID0
