entity,entityName
http://smpdb.ca/pathways/#Compound/PW_C001065_Mitochondrial_Inner_Membrane,Oxygen
http://smpdb.ca/pathways/#Compound/PW_C041546_Cytosol,2-Demethylmenaquinol 8
http://smpdb.ca/pathways/#Compound/PW_C001073_Extracellular_Space,α-Linolenic acid
http://smpdb.ca/pathways/#Compound/PW_C001057_Mitochondrial_Matrix,Pyrroline hydroxycarboxylic acid
http://smpdb.ca/pathways/#Compound/PW_C001690_Cytoplasm,Desmosterol
http://smpdb.ca/pathways/#Compound/PW_C000012_Mitochondrial_Matrix,α-Ketoisovaleric acid
http://smpdb.ca/pathways/#Compound/PW_C001036_Peroxisome,Mevalonic acid-5P
http://smpdb.ca/pathways/#Compound/PW_C009036_Cytoplasm,Vincristine
http://smpdb.ca/pathways/#Compound/PW_C042902,"4-deoxy-4-formamido-α-L-arabinopyranosyl ditrans,octacis-undecaprenyl phosphate"
http://smpdb.ca/pathways/#Compound/PW_C002389_Endoplasmic_Reticulum_Membrane,"15H-11,12-EETA"
http://smpdb.ca/pathways/#Compound/PW_C001769,Shikimic acid
http://smpdb.ca/pathways/#Compound/PW_C057914_Chloroplast,demethylphylloquinol
http://smpdb.ca/pathways/#Compound/PW_C000941_Peroxisome,Allantoic acid
http://smpdb.ca/pathways/#Compound/PW_C040554,2-Hydroxyiminostilbene
http://smpdb.ca/pathways/#Compound/PW_C000190,Phosphoribosyl pyrophosphate
http://smpdb.ca/pathways/#Compound/PW_C001029_Cytoplasm,"3,4-Dihydroxybenzeneacetic acid"
http://smpdb.ca/pathways/#Compound/PW_C001034_Nucleus,Adenosine diphosphate
http://smpdb.ca/pathways/#Compound/PW_C000901_Cytosol,Guanosine diphosphate mannose
http://smpdb.ca/pathways/#Compound/PW_C104798_Chloroplast,"(9S,10E,12Z,15Z)-9-hydroperoxyoctadeca-10,12,15-trienoic acid"
http://smpdb.ca/pathways/#Compound/Generic226,a 3R-hydroxy cis Δ7-tetradecenoyl-[acp]
http://smpdb.ca/pathways/#Compound/PW_C002349_Cytosol,Benzocaine
http://smpdb.ca/pathways/#Compound/PW_C000029_Synapse,Acetic acid
http://smpdb.ca/pathways/#Compound/PW_C000031_Cell_Membrane,Ascorbic acid
http://smpdb.ca/pathways/#Compound/PW_C000094_Endoplasmic_Reticulum_Membrane,Estrone
http://smpdb.ca/pathways/#Compound/PW_C002313_Golgi_apparatus,Ceramide (d18:1/18:0)
http://smpdb.ca/pathways/#Compound/PW_C000145_Endoplasmic_Reticulum,Palmitic acid
http://smpdb.ca/pathways/#Compound/PW_C009193,Adefovir Dipivoxil
http://smpdb.ca/pathways/#Compound/PW_C002008_Mitochondrial_Matrix,(2E)-Hexenoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C000847_Cytosol,Fructose 1-phosphate
http://smpdb.ca/pathways/#Compound/PW_C104593_Cytoplasm,Insulin
http://smpdb.ca/pathways/#Compound/PW_C000148_Cytoplasm,Oxalacetic acid
http://smpdb.ca/pathways/#Compound/PW_C104585_Mitochondrial_Outer_Membrane,Citrate
http://smpdb.ca/pathways/#Compound/PW_C009064_Cytoplasm,Vinblastine
http://smpdb.ca/pathways/#Compound/Generic552_Chloroplast,a 2-oxo carboxylate
http://smpdb.ca/pathways/#Compound/Generic162,an ubiquinol 
http://smpdb.ca/pathways/#Compound/PW_C009756_Cytosol,Antrafenine
http://smpdb.ca/pathways/#Compound/PW_C001060_Mitochondrion,Thiamine pyrophosphate
http://smpdb.ca/pathways/#Compound/PW_C000831_Cytoplasm,Dihydrofolic acid
http://smpdb.ca/pathways/#Compound/PW_C040616_Cytoplasm,Doxorubicin-semiquinone
http://smpdb.ca/pathways/#Compound/PW_C096934_Plant-Type_Vacuole,(-)-Secologanin
http://smpdb.ca/pathways/#Compound/PW_C057929_Endoplasmic_Reticulum,isopentenyl adenosine
http://smpdb.ca/pathways/#Compound/PW_C000396_Inner_Membrane,L-Arginine
http://smpdb.ca/pathways/#Compound/PW_C000171,Taurine
http://smpdb.ca/pathways/#Compound/PW_C000440_Cell_Membrane,PC(16:0/16:0)
http://smpdb.ca/pathways/#Compound/PW_C104666_Mitochondrial_membrane,"2,22-Dideoxy-3-dehydroecdysone"
http://smpdb.ca/pathways/#Compound/PW_C040918_Mitochondrion,Tetrahydrofolate
http://smpdb.ca/pathways/#Compound/PW_C104662_Mitochondrial_membrane,"3β,5β-Ketotriol"
http://smpdb.ca/pathways/#Compound/PW_C001190_Endoplasmic_Reticulum,Corticosterone
http://smpdb.ca/pathways/#Compound/PW_C059074_Cytosol,L-galactose 1-phosphate
http://smpdb.ca/pathways/#Compound/PW_C040490,Alcoifosfamide
http://smpdb.ca/pathways/#Compound/PW_C000024_Cytosol,Adenine
http://smpdb.ca/pathways/#Compound/PW_C000125_Cytosol,Isocitric acid
http://smpdb.ca/pathways/#Compound/PW_C009094_Cytosol,Cyclothiazide
http://smpdb.ca/pathways/#Compound/PW_C040970_Extracellular_Space,(S)-(+)-allantoin
http://smpdb.ca/pathways/#Compound/PW_C041184_Chloroplast,4-Hydroxy-L-threonine
http://smpdb.ca/pathways/#Compound/PW_C002144_Endoplasmic_Reticulum_Membrane,Etiocholanolone glucuronide
http://smpdb.ca/pathways/#Compound/PW_C002942_Mitochondrial_Matrix,3-Hydroxypropionyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C102459_Endoplasmic_Reticulum_Membrane,Juvenile Hormone III Acid
http://smpdb.ca/pathways/#Compound/PW_C002977_Cytosol,2-Methyl-1-hydroxypropyl-ThPP 
http://smpdb.ca/pathways/#Compound/PW_C000437_Chloroplast,B-Carotene
http://smpdb.ca/pathways/#Compound/PW_C000044_Mitochondrion,L-Carnitine
http://smpdb.ca/pathways/#Compound/PW_C000800_Mitochondrion,Methacrylyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C008859_Endoplasmic_Reticulum,Indomethacin
http://smpdb.ca/pathways/#Compound/PW_C040034,Hydrogen Ion
http://smpdb.ca/pathways/#Compound/PW_C000747_Cytosol,Uroporphyrin I
http://smpdb.ca/pathways/#Compound/PW_C007985,7α-Hydroxy-3-oxo-4-cholestenoate
http://smpdb.ca/pathways/#Compound/PW_C040487_Endoplasmic_Reticulum,1-alkyl-2-acylglycerol 3 phosphoethanolamine(18:0/20:4)
http://smpdb.ca/pathways/#Compound/PW_C003916_Endoplasmic_Reticulum,PC(14:0/14:0)
http://smpdb.ca/pathways/#Compound/PW_C001916_Cytoplasm,Carbonic acid
http://smpdb.ca/pathways/#Compound/PW_C009576,Chloroprocaine
http://smpdb.ca/pathways/#Compound/Generic14_Endoplasmic_Reticulum,Phosphatidyl-N-methylethanolamine
http://smpdb.ca/pathways/#Compound/PW_C000031_Chloroplast,Ascorbic acid
http://smpdb.ca/pathways/#Compound/PW_C000658_Peroxisome,Propionylcarnitine
http://smpdb.ca/pathways/#Compound/PW_C040550_Endoplasmic_Reticulum_Membrane,3-Hydroxycarbamazepine
http://smpdb.ca/pathways/#Compound/PW_C040515_Endoplasmic_Reticulum_Membrane,4-Ketocyclophosphamide
http://smpdb.ca/pathways/#Compound/PW_C000033_Periplasmic_Space,Melibiose
http://smpdb.ca/pathways/#Compound/PW_C001170_Chloroplast,Flavin Mononucleotide
http://smpdb.ca/pathways/#Compound/PW_C001824_Cytoplasm,Pelargonidin
http://smpdb.ca/pathways/#Compound/PW_C040100_Peroxisome,"5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate"
http://smpdb.ca/pathways/#Compound/PW_C003904,LPA(16:0/0:0)
http://smpdb.ca/pathways/#Compound/PW_C000062_Cytosol,Dimethylglycine
http://smpdb.ca/pathways/#Compound/PW_C002120,Farnesol
http://smpdb.ca/pathways/#Compound/PW_C000741,L-Tryptophan
http://smpdb.ca/pathways/#Compound/PW_C008829_Synapse,Morphine
http://smpdb.ca/pathways/#Compound/PW_C001769_Chloroplast,Shikimic acid
http://smpdb.ca/pathways/#Compound/PW_C001118_Cytoplasm,Sulfate
http://smpdb.ca/pathways/#Compound/PW_C040066_Endoplasmic_Reticulum_Membrane,(R)-mevalonate
http://smpdb.ca/pathways/#Compound/PW_C008909,Nimodipine
http://smpdb.ca/pathways/#Compound/PW_C009001_Endoplasmic_Reticulum_Membrane,Phenindione
http://smpdb.ca/pathways/#Compound/PW_C000061_Periplasmic_Space,Cytidine
http://smpdb.ca/pathways/#Compound/PW_C044527,β-D-ribofuranose
http://smpdb.ca/pathways/#Compound/PW_C007684,(Mannosyl)7-(N-acetylglucosaminyl)2-diphosphodolichol
http://smpdb.ca/pathways/#Compound/PW_C001079_Cytoplasm,5-Methyltetrahydrofolic acid
http://smpdb.ca/pathways/#Compound/PW_C040727,Dihydromorphine
http://smpdb.ca/pathways/#Compound/PW_C040591_Cell_Membrane,O-Desmethyltramadol glucuronide
http://smpdb.ca/pathways/#Compound/PW_C001783_Lysosomal_Lumen,Hydrogen peroxide
http://smpdb.ca/pathways/#Compound/PW_C000064_Cytosol,Cytidine monophosphate
http://smpdb.ca/pathways/#Compound/PW_C040936,3-dehydroshikimate
http://smpdb.ca/pathways/#Compound/PW_C040297_Cytoplasm,Paracetamol sulfate
http://smpdb.ca/pathways/#Compound/Generic306_Cytosol,an adenosine37 in tRNA
http://smpdb.ca/pathways/#Compound/PW_C057885,carlactone carboxylate
http://smpdb.ca/pathways/#Compound/PW_C000050,Deoxyinosine
http://smpdb.ca/pathways/#Compound/PW_C001993_Cytosol,3-Aminoisobutanoic acid
http://smpdb.ca/pathways/#Compound/PW_C000866_Cell_Membrane,3-Aminopropionaldehyde
http://smpdb.ca/pathways/#Compound/PW_C000960_Mitochondrion,Isobutyryl-CoA
http://smpdb.ca/pathways/#Compound/PW_C000273_Endoplasmic_Reticulum,17-Hydroxyprogesterone
http://smpdb.ca/pathways/#Compound/PW_C007854_Cytosol,2-Naphthol
http://smpdb.ca/pathways/#Compound/PW_C000741_Cytoplasm,L-Tryptophan
http://smpdb.ca/pathways/#Compound/PW_C057911_chloroplast,dihydrogeranylgeranyl diphosphate
http://smpdb.ca/pathways/#Compound/PW_C057942_Cytosol,gibberellin A44 open lactone
http://smpdb.ca/pathways/#Compound/PW_C000114_Cytoplasm,Inosinic acid
http://smpdb.ca/pathways/#Compound/PW_C001846_Cytoplasm,IDP
http://smpdb.ca/pathways/#Compound/PW_C001795_Endoplasmic_Reticulum_Membrane,Chlorogenic acid
http://smpdb.ca/pathways/#Compound/PW_C001002_Cytosol,5-Methylthioribulose 1-phosphate
http://smpdb.ca/pathways/#Compound/PW_C000517_Lysosome,D-Fructose
http://smpdb.ca/pathways/#Compound/Generic10,Selenomethionyl-tRNA(Met)
http://smpdb.ca/pathways/#Compound/PW_C002578_Cytoplasm,Eriodictyol
http://smpdb.ca/pathways/#Compound/PW_C000941,Allantoic acid
http://smpdb.ca/pathways/#Compound/PW_C044533_Cytosol,3-Aminopropanal
http://smpdb.ca/pathways/#Compound/PW_C040549_Endoplasmic_Reticulum_Membrane,"Carbamazepine-10,11-epoxide"
http://smpdb.ca/pathways/#Compound/PW_C009553,Carvedilol
http://smpdb.ca/pathways/#Compound/PW_C043034_Cytosol,CDP-Choline
http://smpdb.ca/pathways/#Compound/PW_C040717_Mitochondrion,3-ene-Valproic acid CoA
http://smpdb.ca/pathways/#Compound/PW_C001820_Endoplasmic_Reticulum,Thromboxane B2
http://smpdb.ca/pathways/#Compound/PW_C001523_Cytosol,R-Methylmalonyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C040700_Cytoplasm,Phenytoin catechol
http://smpdb.ca/pathways/#Compound/PW_C040483_Cytoplasm,Gemcitabine diphosphate
http://smpdb.ca/pathways/#Compound/PW_C000150_Cytosol,Oxoadipic acid
http://smpdb.ca/pathways/#Compound/Generic302,[Reduced NADPH---hemoprotein reductase]
http://smpdb.ca/pathways/#Compound/PW_C009007,Levallorphan
http://smpdb.ca/pathways/#Compound/PW_C000825,"D-Fructose 2,6-bisphosphate"
http://smpdb.ca/pathways/#Compound/PW_C000590_Chloroplast,Homocysteine
http://smpdb.ca/pathways/#Compound/PW_C022668,Ketobemidone
http://smpdb.ca/pathways/#Compound/PW_C002019_Cytoplasm,Selenomethionine
http://smpdb.ca/pathways/#Compound/Generic467_Cytosol,Bile Acid 
http://smpdb.ca/pathways/#Compound/PW_C000366,Caprylic acid
http://smpdb.ca/pathways/#Compound/PW_C002749,N-Acetyl-L-glutamyl 5-phosphate
http://smpdb.ca/pathways/#Compound/PW_C002376_Endoplasmic_Reticulum,Valdecoxib
http://smpdb.ca/pathways/#Compound/PW_C001125,"5-b-Cholestane-3a ,7a ,12a-triol"
http://smpdb.ca/pathways/#Compound/PW_C001065_Lysosomal_Lumen,Oxygen
http://smpdb.ca/pathways/#Compound/Generic308_Cytosol,cis-hydroxy-prenyl-tRNA
http://smpdb.ca/pathways/#Compound/PW_C002003_Mitochondrial_Matrix,3-Oxodecanoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C010760_Endoplasmic_Reticulum_Membrane,Liquiritigenin
http://smpdb.ca/pathways/#Compound/PW_C001860,Quinone
http://smpdb.ca/pathways/#Compound/PW_C000193_Golgi_apparatus,Uridine diphosphate glucose
http://smpdb.ca/pathways/#Compound/PW_C001134,Dihydroxyacetone phosphate
http://smpdb.ca/pathways/#Compound/PW_C104768_Chloroplast,Farnesyl phosphate
http://smpdb.ca/pathways/#Compound/PW_C009272_Extracellular_Space,Indapamide
http://smpdb.ca/pathways/#Compound/PW_C000064_Mitochondrial_Inner_Membrane,Cytidine monophosphate
http://smpdb.ca/pathways/#Compound/PW_C002009_Mitochondrial_Inner_Membrane,(2E)-Hexadecenoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C040952_Inner_Membrane,α-D-mannose
http://smpdb.ca/pathways/#Compound/PW_C001087_Cytosol,dUMP
http://smpdb.ca/pathways/#Compound/PW_C059085_Endoplasmic_Reticulum,α-pinene
http://smpdb.ca/pathways/#Compound/Generic336_Endoplasmic_Reticulum,Phosphatidyl-N-dimethylethanolamine
http://smpdb.ca/pathways/#Compound/PW_C000505_Periplasmic_Space,L-Arabinose
http://smpdb.ca/pathways/#Compound/PW_C000155_Cytoplasm,N-Acetylneuraminic acid
http://smpdb.ca/pathways/#Compound/PW_C002959_Cytoplasm,D-Pantothenoyl-L-cysteine
http://smpdb.ca/pathways/#Compound/PW_C009432_Mitochondrion,Doxorubicin
http://smpdb.ca/pathways/#Compound/PW_C000165,Riboflavin
http://smpdb.ca/pathways/#Compound/PW_C007807_Cytosol,Molybdopterin-AMP
http://smpdb.ca/pathways/#Compound/PW_C001232,p-Cresol
http://smpdb.ca/pathways/#Compound/PW_C096769_Cell_Membrane,Latrepirdine
http://smpdb.ca/pathways/#Compound/PW_C001558_Cytosol,Acrylyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C008818_Cytosol,Pamidronate
http://smpdb.ca/pathways/#Compound/PW_C041204_Lysosome,Manninotriose
http://smpdb.ca/pathways/#Compound/PW_C001174,S-Acetyldihydrolipoamide
http://smpdb.ca/pathways/#Compound/PW_C007839,"Undecaprenyl N-acetyl-glucosaminyl-N-acetyl-mannosaminuronate-4-acetamido-4,6-dideoxy-D-galactose pyrophosphate"
http://smpdb.ca/pathways/#Compound/PW_C009388_Endoplasmic_Reticulum_Membrane,Phenprocoumon
http://smpdb.ca/pathways/#Compound/PW_C002111,Eicosanoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C007187_Cytosol,Lactosylceramide (d18:1/18:0)
http://smpdb.ca/pathways/#Compound/PW_C000017_Lysosome,3-O-Sulfogalactosylceramide (d18:1/24:0)
http://smpdb.ca/pathways/#Compound/PW_C009027_Cell_Membrane,Erlotinib
http://smpdb.ca/pathways/#Compound/PW_C000939,trans-3-Hydroxycotinine glucuronide
http://smpdb.ca/pathways/#Compound/PW_C001070_Cytosol,Sphinganine 1-phosphate
http://smpdb.ca/pathways/#Compound/PW_C040774,"6-hydroxymethyl-7,8-dihydropterin"
http://smpdb.ca/pathways/#Compound/PW_C040736,a-Kdo-(2->4)-a-Kdo-(2->6)-lipid IVA
http://smpdb.ca/pathways/#Compound/PW_C045273_Mitochondrion,PE-NMe2(14:0/14:0)
http://smpdb.ca/pathways/#Compound/PW_C042919,sn-glycero-3-phosphoethanolamine
http://smpdb.ca/pathways/#Compound/PW_C002010_Mitochondrial_Matrix,(2E)-Tetradecenoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C009432_Extracellular_Space,Doxorubicin
http://smpdb.ca/pathways/#Compound/PW_C007306,2-Keto-L-gluconate
http://smpdb.ca/pathways/#Compound/Generic26_Endoplasmic_Reticulum,Cholesteryl ester
http://smpdb.ca/pathways/#Compound/PW_C000141_Cytosol,N-Acetyl-D-glucosamine
http://smpdb.ca/pathways/#Compound/PW_C000990_Endoplasmic_Reticulum_Membrane,Presqualene diphosphate
http://smpdb.ca/pathways/#Compound/PW_C003017_Cytosol,"3-Hydroxy-2-methylpyridine-4,5-dicarboxylate"
http://smpdb.ca/pathways/#Compound/PW_C000117_Cytosol,L-Dopa
http://smpdb.ca/pathways/#Compound/PW_C000891_Endoplasmic_Reticulum_Membrane,FMNH2
http://smpdb.ca/pathways/#Compound/PW_C001032_Mitochondrial_Matrix,Glutaryl-CoA
http://smpdb.ca/pathways/#Compound/PW_C001316_Mitochondrial_Matrix,Carbon dioxide
http://smpdb.ca/pathways/#Compound/PW_C000901_Cytoplasm,Guanosine diphosphate mannose
http://smpdb.ca/pathways/#Compound/PW_C001783_Chloroplast,Hydrogen peroxide
http://smpdb.ca/pathways/#Compound/PW_C044519,γ-Glutamyl-γ-butyraldehyde
http://smpdb.ca/pathways/#Compound/PW_C006760_Cytoplasm,Se-Adenosylselenomethionine
http://smpdb.ca/pathways/#Compound/PW_C104758,Dehydrodolichol pyrophosphate
http://smpdb.ca/pathways/#Compound/PW_C000126_Cytosol,Anserine
http://smpdb.ca/pathways/#Compound/PW_C000897,2-Methylacetoacetyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C001707_Chloroplast,Zeaxanthin
http://smpdb.ca/pathways/#Compound/PW_C001810_Cytosol,Methanethiol
http://smpdb.ca/pathways/#Compound/PW_C044550,(2E)-cerotenoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C006174,"PIP2(20:4(5Z,8Z,11Z,14Z)/18:0)"
http://smpdb.ca/pathways/#Compound/PW_C002794,Tetracosanoyl-CoA  
http://smpdb.ca/pathways/#Compound/Generic74,Phosphatidylcholine
http://smpdb.ca/pathways/#Compound/PW_C000029_Cytosol,Acetic acid
http://smpdb.ca/pathways/#Compound/PW_C000959_Endoplasmic_Reticulum,Obtusifoliol
http://smpdb.ca/pathways/#Compound/PW_C040682_Cytosol,"1,2-diacylglycerol"
http://smpdb.ca/pathways/#Compound/PW_C057922,D-ribofuranose
http://smpdb.ca/pathways/#Compound/PW_C009432_Cell_Membrane,Doxorubicin
http://smpdb.ca/pathways/#Compound/PW_C042618_Chloroplast,"L-3,4-Dihydroxybutan-2-one 4-phosphate"
http://smpdb.ca/pathways/#Compound/PW_C001026,2-Amino-3-carboxymuconic acid semialdehyde
http://smpdb.ca/pathways/#Compound/PW_C000414_Inner_Membrane,Adenosine triphosphate
http://smpdb.ca/pathways/#Compound/PW_C000613,Pseudouridine
http://smpdb.ca/pathways/#Compound/PW_C001083,Glucose 6-phosphate
http://smpdb.ca/pathways/#Compound/Generic40_Endoplasmic_Reticulum_Membrane,Reduced acceptor
http://smpdb.ca/pathways/#Compound/PW_C104616_Cytosol,H+
http://smpdb.ca/pathways/#Compound/PW_C000008_Cytosol,Deoxycytidine
http://smpdb.ca/pathways/#Compound/PW_C000052_Cell_Membrane,Dopamine
http://smpdb.ca/pathways/#Compound/PW_C001155_Cytoplasm,"Inositol 1,4,5-trisphosphate"
http://smpdb.ca/pathways/#Compound/PW_C001706_Inner_Membrane,Nitrite
http://smpdb.ca/pathways/#Compound/PW_C000749_Chloroplast,S-Adenosylhomocysteine
http://smpdb.ca/pathways/#Compound/PW_C009429_Cytoplasm,Azathioprine
http://smpdb.ca/pathways/#Compound/PW_C000834_Endoplasmic_Reticulum,"Inositol 1,3,4,5-tetraphosphate"
http://smpdb.ca/pathways/#Compound/PW_C009220_Endoplasmic_Reticulum,Etodolac
http://smpdb.ca/pathways/#Compound/PW_C000161_Cytosol,Pyridoxine
http://smpdb.ca/pathways/#Compound/PW_C001485_Cytosol,Leukotriene E4
http://smpdb.ca/pathways/#Compound/PW_C096936,Polyneuridine aldehyde
http://smpdb.ca/pathways/#Compound/PW_C040652_Endoplasmic_Reticulum_Membrane,Carboxycelecoxib
http://smpdb.ca/pathways/#Compound/PW_C104810_Endoplasmic_Reticulum,24-Ethylidenelophenol
http://smpdb.ca/pathways/#Compound/PW_C000023_Cytosol,Carnosine
http://smpdb.ca/pathways/#Compound/PW_C002585,Galactinol
http://smpdb.ca/pathways/#Compound/PW_C001420_Mitochondrial_Matrix,Water
http://smpdb.ca/pathways/#Compound/PW_C000022_Endoplasmic_Reticulum,7-Dehydrocholesterol
http://smpdb.ca/pathways/#Compound/PW_C000096,Ethanolamine
http://smpdb.ca/pathways/#Compound/PW_C001105,L-Dopachrome
http://smpdb.ca/pathways/#Compound/PW_C041179,3-Hydroxy-3-methyl-2-oxobutanoic acid
http://smpdb.ca/pathways/#Compound/PW_C044536,(3R)-3-hydroxy-stearoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C040580_Cytoplasm,"2,6-Dimethylaniline"
http://smpdb.ca/pathways/#Compound/PW_C044594,Lyso-PAF C-16
http://smpdb.ca/pathways/#Compound/PW_C000778_Cytosol,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid"
http://smpdb.ca/pathways/#Compound/PW_C000869,D-Glyceraldehyde 3-phosphate
http://smpdb.ca/pathways/#Compound/PW_C040939_Cytosol, (2Z)-2-aminobut-2-enoate
http://smpdb.ca/pathways/#Compound/PW_C104730_Peroxisome,3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-hexanoyl-CoA
http://smpdb.ca/pathways/#Compound/PW_C045259,(E)-indol-3-ylacetaldoxime
http://smpdb.ca/pathways/#Compound/PW_C008080,3-Dehydroquinate
http://smpdb.ca/pathways/#Compound/PW_C040691_Cytosol,Methyl-S-Cysteinylglycine
http://smpdb.ca/pathways/#Compound/PW_C000195,Uric acid
http://smpdb.ca/pathways/#Compound/PW_C000767,dGDP
http://smpdb.ca/pathways/#Compound/PW_C000885_Cytosol,Nicotinic acid mononucleotide
http://smpdb.ca/pathways/#Compound/PW_C001906_Cytoplasm,β-D-Glucose 6-phosphate
http://smpdb.ca/pathways/#Compound/PW_C000036,Argininosuccinic acid
http://smpdb.ca/pathways/#Compound/PW_C001353,Phytol
http://smpdb.ca/pathways/#Compound/PW_C057887_Cytosol,xanthoxin
http://smpdb.ca/pathways/#Compound/PW_C001973_Cytoplasm,"6,7-Dimethyl-8-(1-D-ribityl)lumazine"
http://smpdb.ca/pathways/#Compound/PW_C008646_Cytoplasm,12-Hydroxynevirapine
http://smpdb.ca/pathways/#Compound/PW_C001687_Endoplasmic_Reticulum,Prostaglandin J2
http://smpdb.ca/pathways/#Compound/PW_C009655_Cell_Membrane,Docetaxel
http://smpdb.ca/pathways/#Compound/PW_C000075_Mitochondrial_Matrix,Glyoxylic acid
http://smpdb.ca/pathways/#Compound/PW_C040630,N-Desmethyl-o-O-sulfate rosiglitazone
http://smpdb.ca/pathways/#Compound/PW_C040582_Cytoplasm,"4-Hydroxy-2,6-dimethylaniline"
http://smpdb.ca/pathways/#Compound/PW_C017029_Chloroplast,(S)-α-Terpineol
http://smpdb.ca/pathways/#Compound/Generic158,an L-1-phosphatidylglycerol-phosphate 
http://smpdb.ca/pathways/#Compound/PW_C057883_Chloroplast,carlactone
http://smpdb.ca/pathways/#Compound/PW_C040997, lipid A-core
http://smpdb.ca/pathways/#Compound/PW_C044492_Cytosol,phosphoethanolamine-Kdo2-lipid A
http://smpdb.ca/pathways/#Compound/PW_C002369_Endoplasmic_Reticulum,Pravastatin
http://smpdb.ca/pathways/#Compound/Generic88,a 3R-hydroxyglutaryl-[acp] methyl ester
http://smpdb.ca/pathways/#Compound/PW_C000637_Cytoplasm,SAICAR
http://smpdb.ca/pathways/#Compound/PW_C001065_Mitochondrion,Oxygen
http://smpdb.ca/pathways/#Compound/PW_C104712_Chloroplast,3-[(2'-methylsulfanyl)ethyl]malate
http://smpdb.ca/pathways/#Compound/PW_C002953_Cytosol,Dihydroneopterin phosphate
http://smpdb.ca/pathways/#Compound/PW_C040748_Cytosol,2-oxopent-4-enoate
http://smpdb.ca/pathways/#Compound/PW_C001347_Inner_Membrane,Ubiquinone-1
http://smpdb.ca/pathways/#Compound/PW_C040607_Cytoplasm,2-Hydroxynevirapine glucuronide
